"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 14:54:27 GMT 2024","Fri Apr 05 14:54:28 GMT 2024","1194","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Fri Apr 05 14:55:06 GMT 2024","Fri Apr 05 14:55:10 GMT 2024","3905","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:55:21 GMT 2024","Fri Apr 05 14:55:24 GMT 2024","2403","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Fri Apr 05 14:53:20 GMT 2024","Fri Apr 05 14:53:21 GMT 2024","1306","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Fri Apr 05 14:52:19 GMT 2024","Fri Apr 05 14:52:26 GMT 2024","7278","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Fri Apr 05 14:55:29 GMT 2024","Fri Apr 05 14:55:31 GMT 2024","1448","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Fri Apr 05 14:54:42 GMT 2024","Fri Apr 05 14:54:44 GMT 2024","2182","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:50:50 GMT 2024","Fri Apr 05 14:50:50 GMT 2024","52","tests.backend","test_create_project","TestCreateProject","","","Проверка создания проекта только с именем","Тест проверяет создание нового проекта, если передать только имя"
"passed","Fri Apr 05 14:54:13 GMT 2024","Fri Apr 05 14:54:16 GMT 2024","2443","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Fri Apr 05 14:51:38 GMT 2024","Fri Apr 05 14:51:41 GMT 2024","2917","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
