"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 12:16:10 GMT 2024","Sun Mar 24 12:16:12 GMT 2024","2323","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 24 12:14:13 GMT 2024","Sun Mar 24 12:14:14 GMT 2024","1666","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 24 12:16:23 GMT 2024","Sun Mar 24 12:16:24 GMT 2024","1243","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Sun Mar 24 12:14:28 GMT 2024","Sun Mar 24 12:14:29 GMT 2024","1794","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Sun Mar 24 12:16:52 GMT 2024","Sun Mar 24 12:16:54 GMT 2024","2358","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Sun Mar 24 12:16:50 GMT 2024","Sun Mar 24 12:16:51 GMT 2024","1068","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Sun Mar 24 12:14:19 GMT 2024","Sun Mar 24 12:14:21 GMT 2024","2074","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Sun Mar 24 12:11:23 GMT 2024","Sun Mar 24 12:12:43 GMT 2024","79524","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Sun Mar 24 12:16:38 GMT 2024","Sun Mar 24 12:16:40 GMT 2024","1848","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Sun Mar 24 12:14:39 GMT 2024","Sun Mar 24 12:14:41 GMT 2024","1945","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Sun Mar 24 12:15:21 GMT 2024","Sun Mar 24 12:15:23 GMT 2024","1463","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Sun Mar 24 12:15:27 GMT 2024","Sun Mar 24 12:15:30 GMT 2024","3579","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 24 12:13:55 GMT 2024","Sun Mar 24 12:13:58 GMT 2024","2834","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 24 12:13:32 GMT 2024","Sun Mar 24 12:13:39 GMT 2024","7600","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Sun Mar 24 12:14:05 GMT 2024","Sun Mar 24 12:14:07 GMT 2024","2523","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 24 12:14:33 GMT 2024","Sun Mar 24 12:14:35 GMT 2024","1372","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"broken","Sun Mar 24 12:15:36 GMT 2024","Sun Mar 24 12:16:06 GMT 2024","30470","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 24 12:16:45 GMT 2024","Sun Mar 24 12:16:46 GMT 2024","1568","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Sun Mar 24 12:13:46 GMT 2024","Sun Mar 24 12:13:49 GMT 2024","2803","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Sun Mar 24 12:16:16 GMT 2024","Sun Mar 24 12:16:18 GMT 2024","1712","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"broken","Sun Mar 24 12:14:47 GMT 2024","Sun Mar 24 12:15:17 GMT 2024","30450","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"failed","Sun Mar 24 12:16:28 GMT 2024","Sun Mar 24 12:16:34 GMT 2024","5948","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"broken","Sun Mar 24 12:12:51 GMT 2024","Sun Mar 24 12:13:25 GMT 2024","33840","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
